C:\TRACK1\IMG\center_2022_02_17_11_34_40_717.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_40_717.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_40_717.jpg,0,0,0,0.0002511618
C:\TRACK1\IMG\center_2022_02_17_11_34_40_781.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_40_781.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_40_781.jpg,0,0,0,0.0002779399
C:\TRACK1\IMG\center_2022_02_17_11_34_40_867.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_40_867.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_40_867.jpg,0,0,0,3.58428E-05
C:\TRACK1\IMG\center_2022_02_17_11_34_40_954.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_40_954.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_40_954.jpg,0,0,0,5.835415E-05
C:\TRACK1\IMG\center_2022_02_17_11_34_41_040.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_41_040.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_41_040.jpg,0,0,0,8.223487E-05
C:\TRACK1\IMG\center_2022_02_17_11_34_41_126.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_41_126.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_41_126.jpg,0,0,0,0.0001085813
C:\TRACK1\IMG\center_2022_02_17_11_34_41_211.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_41_211.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_41_211.jpg,0,0,0,0.0001333649
C:\TRACK1\IMG\center_2022_02_17_11_34_41_300.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_41_300.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_41_300.jpg,0,0,0,0.0001491673
C:\TRACK1\IMG\center_2022_02_17_11_34_41_385.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_41_385.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_41_385.jpg,0,0,0,0.0002419152
C:\TRACK1\IMG\center_2022_02_17_11_34_41_471.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_41_471.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_41_471.jpg,0,0,0,3.945701E-05
C:\TRACK1\IMG\center_2022_02_17_11_34_41_557.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_41_557.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_41_557.jpg,0,0.2580963,0,0.2082884
C:\TRACK1\IMG\center_2022_02_17_11_34_41_642.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_41_642.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_41_642.jpg,0,0.5148414,0,0.5739567
C:\TRACK1\IMG\center_2022_02_17_11_34_41_726.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_41_726.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_41_726.jpg,0,0.7660368,0,1.214215
C:\TRACK1\IMG\center_2022_02_17_11_34_41_813.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_41_813.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_41_813.jpg,0,1,0,2.081263
C:\TRACK1\IMG\center_2022_02_17_11_34_41_897.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_41_897.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_41_897.jpg,0,1,0,3.262166
C:\TRACK1\IMG\center_2022_02_17_11_34_41_983.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_41_983.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_41_983.jpg,0,1,0,4.20286
C:\TRACK1\IMG\center_2022_02_17_11_34_42_068.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_42_068.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_42_068.jpg,0,1,0,5.134776
C:\TRACK1\IMG\center_2022_02_17_11_34_42_153.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_42_153.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_42_153.jpg,0,1,0,6.059566
C:\TRACK1\IMG\center_2022_02_17_11_34_42_239.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_42_239.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_42_239.jpg,0,1,0,7.205238
C:\TRACK1\IMG\center_2022_02_17_11_34_42_324.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_42_324.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_42_324.jpg,0,1,0,8.113966
C:\TRACK1\IMG\center_2022_02_17_11_34_42_407.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_42_407.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_42_407.jpg,0,1,0,9.015361
C:\TRACK1\IMG\center_2022_02_17_11_34_42_494.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_42_494.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_42_494.jpg,0,1,0,9.909929
C:\TRACK1\IMG\center_2022_02_17_11_34_42_578.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_42_578.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_42_578.jpg,0,1,0,11.01818
C:\TRACK1\IMG\center_2022_02_17_11_34_42_662.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_42_662.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_42_662.jpg,0,1,0,12.02503
C:\TRACK1\IMG\center_2022_02_17_11_34_42_751.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_42_751.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_42_751.jpg,0,1,0,12.74462
C:\TRACK1\IMG\center_2022_02_17_11_34_42_835.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_42_835.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_42_835.jpg,0,1,0,13.7312
C:\TRACK1\IMG\center_2022_02_17_11_34_42_922.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_42_922.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_42_922.jpg,0,1,0,14.64065
C:\TRACK1\IMG\center_2022_02_17_11_34_43_009.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_43_009.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_43_009.jpg,0,1,0,15.39654
C:\TRACK1\IMG\center_2022_02_17_11_34_43_094.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_43_094.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_43_094.jpg,0,1,0,16.25832
C:\TRACK1\IMG\center_2022_02_17_11_34_43_180.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_43_180.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_43_180.jpg,0,1,0,17.5417
C:\TRACK1\IMG\center_2022_02_17_11_34_43_266.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_43_266.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_43_266.jpg,0,1,0,18.35751
C:\TRACK1\IMG\center_2022_02_17_11_34_43_351.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_43_351.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_43_351.jpg,0,1,0,19.16594
C:\TRACK1\IMG\center_2022_02_17_11_34_43_435.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_43_435.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_43_435.jpg,0,1,0,19.96842
C:\TRACK1\IMG\center_2022_02_17_11_34_43_521.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_43_521.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_43_521.jpg,0,1,0,20.87966
C:\TRACK1\IMG\center_2022_02_17_11_34_43_606.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_43_606.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_43_606.jpg,0,1,0,21.69411
C:\TRACK1\IMG\center_2022_02_17_11_34_43_689.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_43_689.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_43_689.jpg,0,1,0,22.49939
C:\TRACK1\IMG\center_2022_02_17_11_34_43_774.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_43_774.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_43_774.jpg,0,1,0,23.29443
C:\TRACK1\IMG\center_2022_02_17_11_34_43_860.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_43_860.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_43_860.jpg,0,1,0,24.27724
C:\TRACK1\IMG\center_2022_02_17_11_34_43_946.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_43_946.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_43_946.jpg,0,1,0,25.04805
C:\TRACK1\IMG\center_2022_02_17_11_34_44_028.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_44_028.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_44_028.jpg,0,1,0,25.81357
C:\TRACK1\IMG\center_2022_02_17_11_34_44_115.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_44_115.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_44_115.jpg,0,1,0,26.57311
C:\TRACK1\IMG\center_2022_02_17_11_34_44_200.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_44_200.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_44_200.jpg,0,1,0,27.51402
C:\TRACK1\IMG\center_2022_02_17_11_34_44_285.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_44_285.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_44_285.jpg,0,1,0,28.26007
C:\TRACK1\IMG\center_2022_02_17_11_34_44_368.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_44_368.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_44_368.jpg,0,0.8145601,0,28.94605
C:\TRACK1\IMG\center_2022_02_17_11_34_44_454.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_44_454.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_44_454.jpg,-0.2,0.5566034,0,29.37005
C:\TRACK1\IMG\center_2022_02_17_11_34_44_540.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_44_540.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_44_540.jpg,0,0.2998643,0,29.51399
C:\TRACK1\IMG\center_2022_02_17_11_34_44_625.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_44_625.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_44_625.jpg,0,0.04342937,0,29.44744
C:\TRACK1\IMG\center_2022_02_17_11_34_44_708.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_44_708.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_44_708.jpg,0,0,0,29.21372
C:\TRACK1\IMG\center_2022_02_17_11_34_44_796.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_44_796.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_44_796.jpg,0,0,0,28.9785
C:\TRACK1\IMG\center_2022_02_17_11_34_44_880.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_44_880.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_44_880.jpg,0,0.1275516,0,28.70943
C:\TRACK1\IMG\center_2022_02_17_11_34_44_966.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_44_966.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_44_966.jpg,0,0.3859512,0,28.71508
C:\TRACK1\IMG\center_2022_02_17_11_34_45_054.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_45_054.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_45_054.jpg,0,0.6491307,0,28.97346
C:\TRACK1\IMG\center_2022_02_17_11_34_45_141.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_45_141.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_45_141.jpg,0,0.909597,0,29.59296
C:\TRACK1\IMG\center_2022_02_17_11_34_45_228.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_45_228.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_45_228.jpg,0.15,1,0,30.18259
C:\TRACK1\IMG\center_2022_02_17_11_34_45_312.jpg,C:\TRACK1\IMG\left_2022_02_17_11_34_45_312.jpg,C:\TRACK1\IMG\right_2022_02_17_11_34_45_312.jpg,0.35,1,0,30.16337
